Attr1;Attr2;Attr3;Attr4;Attr5;Attr6;Attr7;Attr8;Attr9;Attr10;Attr11;Attr12;Attr13;Attr14;Attr15;Attr16;Attr17;Attr18;Attr19;Attr20;Attr21;Attr22;Attr23;Attr24;Attr25;Attr26;Attr27;Attr28;Attr29;Attr30;Attr31;Attr32;Attr33;Attr34;Attr35;Attr36;Attr37;Attr38;Attr39;Attr40;Attr41;Attr42;Attr43;Attr44;Attr45;Attr46;Attr47;Attr48;Attr49;Attr50;Attr51;Attr52;Attr53;Attr54;Attr55;Attr56;Attr57;Attr58;Attr59;Attr60;Attr61;Attr62;Attr63;Attr64;class
0.093098;0.22433;0.35433;34.935;56.52;0;0.11494;34.577;20.688;0.77567;0.13009;0.80884;0.083609;0.11494;473.38;0.77106;44.577;0.11494;0.055556;10.231;0.99484;0.12329;0.045;0.40779;0.70416;0.67371;81.371;0.70363;34.467;0.092276;0.062879;26.659;13.691;86.726;0.12329;20.688;53.318;0.8579;0.059593;0.23524;0.041239;0.059593;81.687;71.455;16.054;30.854;10.88;0.065251;0.03154;22.129;0.1421;0.073039;15.403;17.036;991.05;0.059593;0.12002;0.94463;0.10601;35.675;51.081;25.07;14.559;41.083;FALSE
-0.27476;11.213;-0.07488;0.83611;-55.475;0;-0.27834;-0.10815;12.185;-0.12126;-0.23341;-0.60922;-0.21564;-0.27834;-1557.6;-0.23434;0.89185;-0.27834;-0.22843;31.379;1.078;0.0016266;-0.22549;-0.2402;-0.26745;-0.23115;0.0362;-0.12117;41.361;0.91509;-0.21043;137.84;26.479;1.079;0.0087324;12.185;0.41914;0.5402;0.0071664;0.023204;21.716;0.0013349;111.25;79.872;-26.229;0.60683;31.605;-0.013958;-0.011455;0.34069;0.45688;0.37766;-0.19622;0.87411;-1024.5;0.0071664;22.658;10.343;-54.548;11.632;45.698;136.86;2.667;19.717;FALSE
0.23534;0.080099;0.52988;78.473;306.22;0.40405;0.2954;85.663;15.326;0.68615;0.2954;38.172;0.79231;0.2954;61.686;59.171;12.485;0.2954;0.49382;47.298;12.118;0.27356;0.39343;0.50468;0.68615;51.673;70.087;13.492;54.306;-0.025013;0.49382;72.367;50.437;34.153;0.27356;0.73953;195.24;0.68886;0.45731;47.465;0.005825;0.45731;146.42;99.121;30.361;68.457;72.488;0.095005;0.15882;75.815;0.077385;0.19827;17.471;1.754;142810;0.34751;0.34299;0.65249;0.003954;77.171;36.824;47.219;7.73;15.231;FALSE
0.00087307;0.51751;-0.011938;0.97012;-16.949;-0.031992;0.0034839;0.8429;10.039;0.43621;0.0034839;0.0087186;0.015247;0.0034839;5420.8;0.067333;19.323;0.0034839;0.0015245;14.716;10.284;0.011798;0.00038203;-0.027355;0.43621;0.062288;0.051828;-0.019496;46.564;0.2244;0.0015245;64.072;56.967;0.022798;0.011798;22.918;25.061;0.55412;0.0051624;0.015753;0.39421;0.0051624;60.908;46.192;0.0094757;0.73954;14.774;-0.019564;-0.0085604;0.74908;0.39959;0.17554;0.71235;0.90492;-541.22;0.0039343;0.0020015;0.99607;0.27033;24.804;79.017;63.82;57.192;37.321;FALSE
0;0.56367;-0.29153;0.42268;-703.82;0.14763;-0.047599;0.7741;0.24803;0.43633;-0.007786;-0.094262;-0.031954;-0.047599;-25959;-0.014061;17.741;-0.047599;-0.19191;77.35;10.175;-0.007832;0;0.67192;0.32357;0.070385;-0.19671;-0.37063;56.605;18.326;-0.19191;865.01;0.42711;0.38263;-0.010124;0.24803;27.406;0.49504;-0.040817;0.21611;0.59007;-0.031575;153.5;76.153;0;0.31859;88.953;-0.047505;-0.19153;0.37866;0.50496;23.413;0.55474;0.62937;-133410;0.14093;0;10.301;0.13453;47.188;4.793;743.11;0.49118;0.31533;TRUE
-0.056328;0.24114;0.2369;20.982;16.064;0;-0.056328;31.469;10.391;0.75886;-0.04142;-0.26111;0.020579;-0.056328;4116;0.088678;41.469;-0.056328;-0.054208;67.905;0.80484;0.00057195;-0.054208;-0.10615;0.68829;0.088678;0.038364;0.4328;40.808;0.22518;-0.046345;79.885;45.691;40.875;0.053459;10.391;10.202;0.78427;0.051446;0.047371;0.10268;0.00055042;155.4;87.495;-0.29138;1.202;71.588;-0.07714;-0.074236;1.877;0.21573;0.21886;13.864;14.328;2853.4;0.051446;-0.074228;10.096;0.033494;53.751;41.717;75.776;48.169;18.984;FALSE
0.15184;0.72775;0.25381;1.476;-12.629;0;0.15184;0.37411;36.046;0.27226;0.20708;0.28479;0.052285;0.15184;1409.4;0.25897;13.741;0.15184;0.042124;34.967;0.7207;0.18841;0.042124;0.35389;-0.51011;0.25897;34.106;11.922;31.156;0.19676;0.052275;57.198;65.878;48.264;0.20234;37.194;23.965;0.45655;0.056135;0.091796;0.1078;0.052268;74.733;39.766;0.43971;0.73947;35.885;0.15178;0.042107;10.814;0.53316;0.1518;12.789;21.446;331.22;0.056122;0.5577;0.94433;0.67689;10.438;91.787;53.988;67.608;16.932;TRUE
0.016699;0.498;-0.040422;0.76868;2619.2;0;0.016699;1.008;12.593;0.502;0.028292;0.095563;0.066389;0.016699;2174.1;0.16789;2.008;0.016699;0.01326;88.939;0.89363;0.027373;0.01326;0.076821;0.062676;0.16789;23.611;-0.046694;42.723;0.39196;0.021877;52.636;71.605;25.126;0.047581;12.593;0.32214;0.82372;0.037783;0.064087;0.17607;0.021736;35.686;26.792;0.54419;0.59308;89.513;-0.039535;-0.031393;0.26973;0.17475;0.13966;0.57989;0.95153;-756.77;0.037783;0.033265;10.028;0.64087;41.039;13.624;50.647;72.067;14.548;FALSE
0.10572;0.30441;0.53763;30.412;140.33;0;0.13261;22.851;14.371;0.69559;0.13297;0.50347;0.11343;0.13261;681.58;0.53552;32.851;0.13261;0.092274;40.955;0.83405;0.10282;0.073564;0.30067;0.44881;0.44719;286.16;27.019;37.709;-0.15179;0.092399;70.83;51.916;4.492;0.079861;14.985;339.51;0.69791;0.05557;19.851;0.07616;0.071547;70.647;66.551;65.561;20.463;43.043;0.072414;0.050388;26.314;0.26339;0.19262;34.957;35.074;3172;0.055549;0.15199;0.9125;0.0033236;89.121;54.845;66.896;54.562;72.223;TRUE
0.0023909;0.49898;-0.063065;0.78148;-77.658;-0.0856;0.0023909;0.99807;10.144;0.49802;0.0023909;0.0082845;0.059986;0.0023909;3268.4;0.11168;20.041;0.0023909;0.0025738;46.584;0.91878;0.019666;0.0025738;-0.038268;0.49802;0.11168;0.21476;-0.081431;44.629;0.52912;0.0025738;115.03;3.173;0.039413;0.019666;0.9418;0.50849;0.70839;0.02117;0.041086;0.22472;0.02117;83.957;37.373;0.020166;0.37067;47.257;-0.033667;-0.036242;0.45199;0.2886;0.31516;0.64304;0.91469;-1830.8;0.014229;0.0048009;0.98577;0.42243;78.353;97.664;113.4;32.188;11.995;FALSE
0.00077608;0.78572;-0.15121;0.7545;-61.358;0.2152;0.0035318;0.22198;10.199;0.17441;0.0035318;0.0057341;0.013182;0.0035318;9945.2;0.036701;12.727;0.0035318;0.0016145;34.885;0.64718;0.12123;0.00035478;0.24877;0.17441;0.033194;0.5652;-0.28248;55.843;0.35601;0.0016145;104.82;34.823;0.15429;0.12123;24.193;15.056;0.34421;0.055417;0.012852;0.17629;0.055417;76.219;41.334;0.0037121;0.41505;35.579;0.095921;0.043849;0.59145;0.61592;0.28717;0.32583;0.64304;-58057;0.01952;0.0044497;0.98048;0.97354;10.463;88.305;102.77;35.516;40.866;FALSE
0.060532;0.1891;0.20931;21.779;19.768;0.07782;0.074082;37.193;1.055;0.70334;0.074082;0.41688;0.12826;0.074082;399.13;0.91448;52.881;0.074082;0.054945;38.452;11.813;0.070492;0.044895;0.11921;0.70334;0.84283;0.55159;0.34146;49.118;0.034836;0.054945;50.753;71.916;0.37277;0.070492;13.658;21.494;0.71473;0.052283;0.81404;0.036713;0.052283;65.609;27.158;0.42616;13.786;40.567;-0.028357;-0.021032;20.466;0.17771;0.13905;11.474;1.166;17084;0.052143;0.086064;0.94786;0.016205;94.925;13.44;48.107;75.872;21.996;FALSE
0.23622;0.19072;0.2558;25.296;-11.583;0.83994;0.29398;4.173;11.313;0.79587;0.29398;17.579;0.15453;0.29398;173.86;20.994;52.434;0.29398;0.11346;45.085;11.756;0.28969;0.091171;10.443;0.79587;17.965;12.649;0.44336;51.707;0.053982;0.11346;26.653;13.694;1.519;0.28969;26.131;43.865;0.81935;0.11181;0.34014;0.01583;0.11181;51.582;64.971;0.7381;0.61592;51.006;0.18329;0.070742;22.182;0.16723;0.073022;13.794;14.201;37899;0.11609;0.29681;0.88391;0.029505;80.958;56.179;23.559;15.493;44.907;FALSE
-0.096944;0.56508;-0.059261;0.89124;-33.811;0.072867;-0.086434;0.74355;10.395;0.42016;-0.086434;-0.15863;0.0049419;-0.086434;17712;0.020607;17.697;-0.086434;-0.036682;21.45;0.92412;0.089306;-0.041142;0.12315;0.42016;0.0020081;0.39398;-0.11521;5.191;0.23919;-0.036682;87.737;41.602;0.15804;0.089306;23.698;17.186;0.44036;0.037901;0.013631;0.099143;0.037901;74.073;52.623;-0.70011;0.63711;22.297;-0.0087734;-0.0037233;0.85938;0.54488;0.24037;0.81683;0.8561;-9198.8;0.037996;-0.23073;0.962;0.048076;17.017;69.361;84.403;43.245;45.808;FALSE
-0.043061;0.89228;-0.087251;0.78429;-89.909;0;-0.043254;0.12067;0.68262;0.10767;-0.0048129;-0.10694;0.071553;-0.043254;6667.8;0.054741;11.207;-0.043254;-0.063365;30.642;10.362;-0.0048129;-0.063082;-0.028773;0.012658;0.054957;-0.1252;-0.12779;38.502;13.071;-0.0086556;204.36;18.066;0.81898;-0.039801;0.72593;11.704;0.32976;-0.058306;0.037033;0.34075;-0.0070507;161.62;130.98;-0.75142;0.17871;28.953;-0.096911;-0.14197;0.35554;0.40449;0.5599;0.1577;0.48297;-618;-0.058325;-0.39992;10.066;20.625;11.912;27.867;216.28;16.876;0.99979;TRUE
0.10615;0.1747;0.07029;15.571;25.308;0;0.10615;47.241;11.053;0.8253;0.11499;0.8413;0.12388;0.10615;465.72;0.78373;57.241;0.10615;0.096039;16.397;1;0.11332;0.096039;0.33524;0.7558;0.78373;12.821;0.087476;42.426;0.15143;0.096039;46.49;78.894;5.698;0.11467;11.053;30.882;0.87284;0.10375;0.17694;0.040415;0.10253;57.506;41.11;21.379;11.636;18.206;0.082552;0.074689;11.246;0.12618;0.12675;10.271;10.862;1228.8;0.10375;0.12862;0.90862;0.057602;22.26;88.787;41.667;87.599;13.755;FALSE
0.11918;0.34247;0.25759;19.436;25.571;0.35289;0.15106;19.143;11.526;0.65561;0.15106;0.55333;0.16109;0.15106;619.57;0.58912;29.199;0.15106;0.12061;48.562;11.681;0.16357;0.095159;0.4422;0.65561;0.49603;15.053;0.54874;46.353;0.16027;0.12061;91.7;39.804;0.4776;0.16357;12.559;52.385;0.72509;0.1306;0.58287;0.052549;0.1306;108.26;59.696;0.71524;13.332;55.971;0.11287;0.09012;15.493;0.273;0.25123;13.967;15.447;11123;0.13238;0.18178;0.86762;0.10597;75.162;61.143;79.561;45.877;26.681;FALSE
0.22636;0.77364;0.0389;10.644;-117.25;0;0.2839;0.29258;36.818;0.22636;0.31293;0.47036;0.085263;0.2839;899.54;0.40576;12.926;0.2839;0.077111;14.637;0.84204;0.31922;0.06148;10.471;0.22636;0.33138;10.997;0.10881;31.656;0.17907;0.084995;64.461;58.287;45.475;0.26406;36.818;32.034;0.38083;0.07172;0.20045;0.073841;0.086704;51.7;37.063;15.331;0.81984;15.318;0.28921;0.078552;0.83047;0.60359;0.17157;0.63314;10.652;56.954;0.07172;1;0.96344;0.68243;24.937;98.481;59.838;60.998;10.298;FALSE
0.075599;0.71244;-0.10383;0.80517;-69.59;0.039192;0.083468;0.39028;10.662;0.27805;0.083468;0.15663;0.10985;0.083468;1442.7;0.25299;14.036;0.083468;0.050871;38.391;1.043;0.12272;0.046075;0.074594;0.27805;0.24194;0.79743;-0.18186;42.626;0.43011;0.050871;126.4;28.877;0.17225;0.12272;16.889;14.289;0.45757;0.074792;0.017048;0.10671;0.074792;93.432;55.041;0.43806;0.48133;40.932;0.025946;0.015813;0.60228;0.53292;0.34629;0.48703;0.80148;-1900.7;0.062085;0.27189;0.93791;0.64565;95.075;66.314;118.55;30.789;2.874;FALSE
0.020499;0.6348;0.083226;11.731;-25.47;0.03547;0.020499;0.45163;10.116;0.2867;0.020499;0.04263;0.036481;0.020499;2635;0.13852;15.753;0.020499;0.0085046;37.016;1.424;0.050199;0.0085046;0.03547;0.2867;0.13852;0.21069;0.19092;46.599;0.25651;0.0085046;73.664;49.549;0.079078;0.050199;24.417;20.763;0.44064;0.020826;0.039752;0.17742;0.020826;82.525;45.509;0.08386;0.66473;37.447;-0.017233;-0.0071498;0.8886;0.48086;0.20182;0.65768;10.108;3803.1;0.01151;0.0715;0.98849;0.53696;98.606;80.204;72.816;50.126;55.293;FALSE
-0.0016906;0.84241;0.024518;10.477;-38.51;-0.052162;-0.0023781;0.18706;24.533;0.15758;0.028278;-0.0046264;-0.00096934;-0.0023781;-129300;-0.0028229;11.871;-0.0023781;-0.00096934;36.402;10.009;0.054339;-0.00068911;0.041112;0.00085326;-0.0020068;0.89043;0.053131;50.601;0.33602;0.010586;93.406;49.045;29.926;-0.0082946;25.797;10.003;0.45136;-0.003381;0.13148;0.51677;0.022149;70.069;33.667;-0.0069097;0.60747;35.424;0.054339;0.022149;0.63928;0.51402;0.2039;0.34148;0.97809;2816;0.18125;-0.010728;0.80167;18.642;10.027;10.841;76.476;47.728;53.163;TRUE
-0.0042136;0.39894;0.037856;10.968;-30.71;-0.20702;-0.0041979;14.185;0.99588;0.56589;-0.0041979;-0.010738;0.059499;-0.0041979;1443.8;0.2528;25.066;-0.0041979;-0.0024766;36.8;11.357;-0.0023999;-0.0024859;-0.20701;0.56589;0.25276;-0.0141;0.066274;46.852;0.22388;-0.0024766;83.836;43.537;-0.0060156;-0.0023999;17.349;32.235;0.5739;-0.0014158;0.057957;0.12777;-0.0014158;87.456;50.656;-0.024656;0.65969;36.648;-0.10745;-0.063392;10.748;0.39094;0.22969;0.9907;10.047;1833.8;-0.0041392;-0.007446;10.041;0.014138;99.186;72.055;84.183;43.358;29.675;FALSE
0.00033865;0.70802;0.15629;13.538;-115.57;-0.029835;0.0050588;0.41223;10.632;0.29187;0.0050588;0.011452;0.0047581;0.0050588;51085;0.007145;14.124;0.0050588;0.0047581;163.92;0.95008;0.03321;0.00031852;0.012215;-0.029559;0.0004783;11.784;0.38894;39.341;0.66584;0.028353;176.68;23.388;14.592;0.030845;10.663;0.4528;0.55813;0.029012;0.02397;0.71066;0.031236;201.68;37.755;0.00070924;11.048;168.68;0.03321;0.031236;0.84467;0.44175;0.42757;0.72632;13.889;1343;0.14164;0.0011603;0.85653;0.91228;22.267;96.676;151.66;24.067;26.458;TRUE
0.0020717;0.94315;-0.13474;0.85607;-119.92;0.015226;0.0020717;0.059818;17.749;0.056417;0.067687;0.002213;0.011988;0.0020717;16179;0.02256;10.603;0.0020717;0.0011672;87.703;0.58677;0.055467;0.0011672;0.017617;0.017477;0.02256;0.84534;-0.67987;31.086;0.52435;0.02907;198.7;1.838;18.244;0.055389;17.882;50.042;0.06391;0.031207;0.019268;0.42101;0.031251;161.09;73.391;0.0048576;0.47484;90.469;0.036262;0.02043;0.84971;0.93614;0.54406;0.28468;0.32249;-173;0.031154;0.03672;0.9622;0.1328;41.618;49.734;192.51;1.896;89.562;TRUE
-0.030989;0.7747;-0.18081;0.61533;-45.481;0;-0.030989;0.29076;19.061;0.22525;-0.010215;-0.065929;0.00806;-0.030989;18404;0.019833;12.908;-0.030989;-0.016258;10.601;10.084;-0.010238;-0.016258;-0.039485;0.062858;0.019833;-0.49281;-0.25441;42.713;0.4056;-0.005359;88.985;41.153;24.969;-0.021885;19.241;18.215;0.35364;-0.011481;0.008315;0.71501;-0.005371;54.636;44.035;-0.55976;0.1261;10.446;-0.056592;-0.029689;0.37335;0.47004;0.243;0.31694;0.49759;-3377;-0.011488;-0.13758;10.053;0.57;34.43;82.889;90.007;40.552;2.682;TRUE
-0.031475;0.62315;-0.26276;0.023301;-1211.2;-4,16E-01;-0.031475;0.60475;0.056001;0.37685;-0.026584;-0.11699;-0.47627;-0.031475;-8527.8;-0.042801;16.047;-0.031475;-0.56204;18.965;0.49501;-0.026579;-0.56204;-0.028258;-0.03152;-0.042801;-54.335;-0.26442;50.513;11.091;-0.4795;1183.5;0.31242;0.13488;-0.02697;0.057468;0.0094856;0.73096;-0.48159;0.010983;-0.95391;-0.47461;21.599;26.347;-10.817;0.021798;12.636;-0.031382;-0.56039;0.01006;0.26903;32.009;0.37923;0.73557;-29570;-0.48159;-0.083522;14.626;0.93966;19.246;138.54;1753.5;0.20816;0.056354;TRUE
0.10097;0.56471;0.35436;16.519;39.716;0;0.12607;0.77081;23.775;0.43529;0.13047;0.23193;0.058431;0.12607;1483.7;0.246;17.708;0.12607;0.053027;14.028;1.547;0.12498;0.042467;0.22447;0.4041;0.20154;28.432;34.721;41.081;0.17092;0.054693;85.036;43.153;41.538;0.044227;24.762;38.197;0.4564;0.018602;0.30164;0.13657;0.052568;112.68;98.653;11.049;0.46974;14.218;0.11213;0.047164;15.901;0.54358;0.23173;42.651;4.472;4545;0.018627;0.23195;0.94731;0.04851;26.019;36.998;83.452;43.738;23.296;TRUE
-0.15009;12.679;-0.090144;0.91174;-42.837;-0.22561;-0.15009;-0.21127;33.024;-0.26787;-0.032833;-0.14696;-0.036751;-0.15009;-3813;-0.095725;0.78873;-0.15009;-0.045447;35.242;0.39925;-0.032887;-0.045447;-0.44881;-0.3757;-0.095725;-0.28049;-13.093;24.444;0.36616;-0.030944;98.635;37.005;29.808;-0.47692;33.024;25.846;-0.030968;-0.14442;0.093959;-10.136;-0.0099587;92.31;57.067;-0.47069;0.59952;30.795;-0.061605;-0.018655;0.73442;10.213;0.27023;-38.905;-0.44978;-25.08;-0.14442;0.56029;10.401;-0.88439;10.357;6.396;112.88;32.336;47.964;FALSE
0.13345;0.33289;0.57038;32.441;48.58;0;0.15595;2.004;17.395;0.66711;0.15724;0.61358;0.12778;0.15595;546.67;0.66768;3.004;0.15595;0.089653;76.421;13.305;0.14574;0.076721;0.25109;0.22454;0.6001;112.82;32.508;41.381;0.044303;0.089653;58.212;62.701;47.873;0.14583;17.395;58.474;0.74584;0.083835;10.068;0.052328;0.083784;119.32;42.899;0.36643;18.112;83.414;0.079427;0.045661;24.769;0.25417;0.15949;38.021;42.508;7838.8;0.083835;0.20005;0.91338;0.11801;47.762;85.083;53.332;68.439;99.141;FALSE
0.015337;0.80648;-0.18191;0.62726;-93.059;0.035662;0.0223;0.1491;1.061;0.12025;0.0223;0.045695;0.057624;0.0223;4988.6;0.073167;1.24;0.0223;0.021777;15.14;0.78966;0.06216;0.014978;0.046246;0.12025;0.064533;0.64406;-0.26216;45.768;0.7793;0.021777;184.56;19.776;0.077076;0.06216;10.435;0.82785;0.43871;0.060703;0.049349;0.26818;0.060703;100.53;85.388;0.36109;0.54022;16.064;0.025453;0.024856;0.37957;0.48802;0.50565;0.1733;0.63225;-6865.5;0.057498;0.12755;0.9425;26.483;24.108;42.746;173.95;20.983;14.758;FALSE
-0.09378;0.43192;-0.13068;0.20783;-577.21;-0.13799;-0.09378;13.153;0.042883;0.56808;-0.076639;-0.56849;-16.796;-0.09378;-2188.7;-0.16676;23.153;-0.09378;-21.869;223.31;0.78783;-0.076639;-21.869;-0.22565;0.55628;-0.16676;-44.712;-0.1353;3.741;99.936;-17.872;515.56;0.72958;0.27865;-0.073903;0.043713;0.030136;0.83515;-17.234;0.027504;-0.2623;-17.872;253.2;29.886;-35.744;0.18655;79.569;-0.098391;-22.944;0.079378;0.16496;13.707;0.58816;0.86466;-719.77;-17.234;-0.16508;27.532;0.47012;16.345;12.213;1404.1;0.25996;0.044398;TRUE
0.010956;0.61616;0.17999;26.393;36.497;0.06658;0.013977;0.59141;10.497;0.36441;0.013977;0.12729;0.080509;0.013977;3234.5;0.11284;1.623;0.013977;0.016184;43.043;12.229;0.039724;0.012686;0.085569;0.36441;0.10794;0.48285;0.25344;53.421;0.69066;0.016184;48.715;74.926;0.064471;0.039724;0.86515;0.37118;0.87076;0.045997;0.18268;0.21261;0.045997;114;70.957;0.10758;17.117;45.184;-0.015829;-0.018328;0.47033;0.1098;0.13347;0.5131;12.261;39568;0.047392;0.030066;0.95261;13.895;84.799;51.439;46.406;78.653;1.216;FALSE
0.15427;0.59723;0.1234;12.298;-53.546;0.32197;0.15427;0.66219;11.157;0.39548;0.15427;0.28729;0.12393;0.15427;1115;0.32737;16.744;0.15427;0.097791;74.371;14.326;0.17578;0.097791;0.32197;0.39548;0.32737;12.432;0.36336;47.171;0.37717;0.097791;138.62;26.331;0.29433;0.17578;15.971;56.271;0.45572;0.11143;0.015575;0.090473;0.11143;150.86;76.49;0.47994;0.63121;82.976;0.13454;0.085285;11.058;0.53699;0.37978;11.645;13.419;6433.6;0.10371;0.39008;0.89629;0.15231;49.078;47.719;124.24;29.378;46.452;FALSE
-0.39088;1.299;-0.67952;0.42771;-779.11;-0.068356;-0.36606;-0.23019;0.46649;-0.29903;-0.23598;-0.30829;-0.78472;-0.36606;-1295.3;-0.2818;0.76981;-0.36606;-0.78472;260.64;0.47132;-0.2364;-0.83791;0.4182;-0.3096;-0.3009;-18.173;-13.807;49.891;26.586;-0.67221;1037.7;0.40515;0.37033;-0.21195;0.46649;89.345;-0.27947;-0.45436;0.073546;-0.18317;-0.50675;329.04;68.402;-11.734;0.14717;252.74;-0.2364;-0.50675;0.39095;11.874;24.682;-0.6076;-0.56786;-66269;0.10469;13.072;13.101;-0.065409;14.004;53.361;929.05;0.39287;0.94788;TRUE
0.021155;0.79597;0.010556;1.017;-6.628;0.15162;0.020949;0.25351;0.94126;0.20179;0.020949;0.033689;0.033695;0.020949;2572.2;0.1419;12.563;0.020949;0.0062494;78.577;10.055;0.028031;0.006311;0.16857;0.20179;0.14216;0.078711;0.028714;39.451;0.1948;0.0062494;63.732;57.271;0.035216;0.028031;35.976;32.171;0.37592;0.0083622;0.23358;0.21802;0.0083622;53.043;45.185;0.29316;0.90092;73.962;-0.06397;-0.019083;0.79449;0.62183;0.17461;0.54891;10.226;93.03;-0.062403;0.10484;10.624;0.86298;46.451;80.779;67.709;53.907;91.186;FALSE
0.001366;0.90902;-0.13973;0.76103;-173.65;-0.087242;0.001366;0.10002;0.8707;0.090923;0.046486;0.002336;0.20325;0.001366;1874.9;0.19468;11.001;0.001366;0.001569;111.14;0.67694;0.046382;0.001569;-0.10954;-0.08452;0.19468;1.028;-0.25188;35.839;10.245;0.051051;209.22;17.628;11.339;-0.14919;10.771;10.849;0.25673;-0.17135;0.042193;0.1365;0.053269;176.2;65.062;0.005152;0.4956;94.865;-0.12922;-0.14841;0.48953;0.58472;0.57322;0.1639;0.46279;-536;-0.17156;0.015024;0.95701;18.236;32.842;56.101;245.12;14.891;15.695;TRUE
0.0004023;0.63264;-0.13619;0.76098;-60.017;-0.01325;0.0020624;0.58069;15.416;0.36736;0.015483;0.0036196;0.037748;0.0020624;3968.2;0.091981;15.807;0.0020624;0.0013378;24.837;11.039;0.0064987;0.00026097;-0.011187;0.00013477;0.089357;0.48421;-0.24044;37.361;0.40167;0.0016461;131.16;27.828;25.063;-0.044029;15.416;23.498;0.38135;-0.028561;0.047973;0.33672;0.0042156;96.19;71.353;0.0038351;0.57688;24.147;-0.04963;-0.032194;0.68537;0.56978;0.35935;0.64858;0.67328;-741.7;-0.028561;0.0010951;0.99871;0.038076;14.696;51.154;134.91;27.056;27.216;FALSE
0.08517;0.8466;0.10999;14.665;21.7;0;0.11252;0.1812;10.127;0.1534;0.14914;0.47725;0.21856;0.11252;1396.2;0.26143;11.812;0.11252;0.11111;20.892;20.118;0.11279;0.084104;0.19393;0.14521;0.22912;30.796;0.16812;37.857;0.81313;0.14728;88.543;41.223;1.148;0.040775;10.127;0.64021;0.60292;0.040265;0.09825;0.12735;0.11137;116.27;95.38;14.694;12.207;21.769;0.0039806;0.0039308;0.4084;0.23576;0.24258;0.23447;0.92155;671.57;0.040265;0.55521;0.90099;29.304;17.471;38.268;84.977;42.953;15.478;FALSE
0.1029;0.49395;0.34056;18.515;11.682;0;0.12706;10.245;41.966;0.50605;0.13739;0.31771;0.036287;0.12706;1183.9;0.3083;20.245;0.12706;0.030278;17.81;11.401;0.13602;0.024519;0.2147;0.46598;0.25937;13.167;13.124;30.961;0.092404;0.032739;35.955;10.151;82.195;0.13662;41.966;56.989;0.60006;0.032555;0.27761;0.10211;0.032413;54.749;36.939;0.50251;13.395;18.409;0.1108;0.026403;14.992;0.39994;0.098508;19.501;23.124;424.95;0.032555;0.20333;0.96973;0.18577;20.495;98.812;34.785;10.493;16.172;FALSE
0.10455;0.46984;0.27058;19.926;-48.293;0.10195;0.12565;11.284;12.933;0.53016;0.16075;0.46092;0.12991;0.12565;1020.7;0.35759;21.284;0.12565;0.097151;71.268;11.433;0.12239;0.080836;0.37697;0.5277;0.31268;34.863;0.5923;61.535;0.36329;0.097151;149.66;26.494;15.371;0.62849;12.933;14.735;0.7274;0.48596;0.37254;0.095057;0.094634;124.64;53.367;0.414;10.662;127.62;0.080026;0.061877;11.561;0.2726;0.37745;11.605;15.923;19.926;0.48596;0;0.55831;0.37205;51.215;68.394;76.933;47.444;28.311;FALSE
0.010476;0.44826;-0.045179;0.83865;-19.21;0.14256;0.014165;10.349;10.059;0.4639;0.014165;0.050589;0.037881;0.014165;1807.5;0.20193;22.308;0.014165;0.005928;11.315;10.597;0.036911;0.004384;0.15202;0.4639;0.1937;0.15539;-0.059044;43.594;0.1832;0.005928;43.026;84.833;0.082342;0.036911;24.191;0.95548;0.63215;0.015447;0.049755;0.13012;0.015447;33.742;22.428;0.14143;0.57412;11.382;-0.039443;-0.016506;0.52388;0.28001;0.11788;0.60627;0.82616;-1033.6;0.005914;0.022583;0.99409;0.36269;32.259;16.275;42.771;85.338;31.229;FALSE
0.12015;0.25025;0.31688;23.843;-7.61;0.39249;0.12015;26.473;1.155;0.6625;0.12015;0.52488;0.21054;0.12015;485.42;0.75192;3.996;0.12015;0.13444;130.52;12.376;0.13029;0.13444;0.39249;0.6625;0.75192;16.838;0.69764;41.862;0.26008;0.13444;107.98;33.803;0.52064;0.13029;0.90828;10.601;0.68383;0.14578;0.13111;0.041488;0.14578;210.64;80.122;0.37596;0.98815;150.75;0.062275;0.069679;2.181;0.22891;0.29583;14.586;15.055;4865.2;0.1342;0.18136;0.8658;0.032207;27.965;45.555;93.487;39.043;19.677;FALSE
0.32303;0.17142;0.39193;39.485;34.621;0;0.39629;48.336;20.397;0.82858;0.42494;29.813;0.22311;0.39629;137.49;26.548;58.336;0.39629;0.19428;10.166;0.88621;0.38246;0.15837;16.832;0.74137;22.275;13.348;0.82486;39.046;0.084041;0.19795;29.252;12.478;96.759;0.38109;20.397;12.911;0.86483;0.18683;13.636;0.012949;0.1875;61.484;51.318;56.864;35.211;12.501;0.32366;0.15868;30.618;0.13293;0.080141;17.438;18.201;3146;0.18683;0.38987;0.80995;0.043753;35.906;71.125;23.786;15.345;42.929;FALSE
